ID,Gender,Age,Ethnicity,Education,Country,CountryPP,EstimatedIncome,NScore,EScore,OScore,AScore,CScore,Impulsivity,SensationSeeking,Alcohol,Amphet,Amyl,Benzos,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1694,F,Ag2,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,31,45,39,52,49,1,2,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1695,M,Ag4,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,27,38,46,41,39,7,5,CL6,CL2,CL0,CL2,CL6,CL3,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1696,M,Ag3,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,31,44,45,42,37,6,5,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1697,M,Ag1,WH,Ed5,United States of America,58669,1678,37,27,43,45,39,2,4,CL3,CL0,CL0,CL5,CL5,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0
1698,M,Ag5,WH,Ed9,United Kingdom of Great Britain and Northern Ireland,43105,3942.8076172,25,40,51,35,49,3,6,CL6,CL0,CL0,CL1,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1699,F,Ag4,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,42,36,51,42,45,5,3,CL4,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1700,F,Ag2,WH,Ed8,United States of America,58669,2852,21,45,51,42,42,3,6,CL6,CL3,CL0,CL3,CL6,CL3,CL0,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL4,CL0,CL4,CL0,CL2
1701,M,Ag1,WH,Ed5,United States of America,58669,1678,49,33,58,31,27,8,7,CL4,CL3,CL0,CL4,CL6,CL4,CL6,CL2,CL0,CL2,CL0,CL0,CL2,CL0,CL0,CL2,CL4,CL0,CL0
1702,F,Ag3,WH,Ed7,United States of America,58669,3492,54,34,58,48,42,7,10,CL6,CL0,CL0,CL3,CL5,CL6,CL4,CL2,CL0,CL2,CL0,CL2,CL2,CL2,CL0,CL2,CL6,CL2,CL0
1703,F,Ag2,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,30,43,32,45,48,2,3,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1704,M,Ag1,WH,Ed5,United States of America,58669,1678,32,35,42,45,33,3,4,CL6,CL2,CL2,CL2,CL5,CL2,CL6,CL2,CL0,CL2,CL3,CL0,CL3,CL5,CL0,CL2,CL4,CL0,CL2
1705,M,Ag1,WH,Ed4,Canada,46059,1288.081665,40,41,46,37,35,5,6,CL5,CL5,CL0,CL3,CL3,CL6,CL4,CL3,CL3,CL3,CL0,CL0,CL5,CL3,CL3,CL4,CL6,CL0,CL3
1706,M,Ag5,WH,Ed5,United Kingdom of Great Britain and Northern Ireland,43105,3942.8076172,42,27,38,38,28,5,6,CL4,CL2,CL1,CL1,CL6,CL6,CL4,CL0,CL0,CL0,CL0,CL3,CL2,CL2,CL2,CL2,CL6,CL0,CL1
1707,M,Ag1,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,3024.1740723,27,42,36,39,53,3,6,CL4,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1708,F,Ag1,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,3024.1740723,31,45,42,49,41,5,3,CL5,CL0,CL0,CL0,CL5,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1709,F,Ag3,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,31,46,40,45,49,4,5,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1710,F,Ag4,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,26,48,40,49,41,3,4,CL6,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1711,F,Ag3,WH,Ed4,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,28,34,51,37,44,2,5,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1712,F,Ag2,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,36,51,50,44,41,7,9,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0
1713,F,Ag3,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,28,44,40,36,44,2,5,CL5,CL2,CL2,CL2,CL6,CL2,CL5,CL2,CL1,CL2,CL1,CL1,CL2,CL1,CL1,CL1,CL6,CL0,CL1
1714,F,Ag3,OT,Ed9,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,17,51,46,47,56,6,5,CL4,CL1,CL0,CL0,CL6,CL4,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL4,CL0,CL0
1715,F,Ag4,WH,Ed2,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,35,38,34,51,51,1,2,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1716,M,Ag4,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,48,43,50,38,48,2,5,CL1,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1717,M,Ag4,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,34,45,42,38,35,3,4,CL5,CL0,CL1,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1718,F,Ag3,OT,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,40,34,53,48,46,2,5,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1719,M,Ag4,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,25,42,43,37,43,3,4,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1720,F,Ag2,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,36,37,46,49,31,2,6,CL5,CL0,CL1,CL0,CL5,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1721,F,Ag2,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,40,47,38,57,50,1,1,CL0,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1722,F,Ag2,WH,Ed4,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,31,41,28,47,49,5,3,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1723,M,Ag4,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,35,47,51,49,53,7,8,CL6,CL2,CL0,CL0,CL3,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1724,M,Ag5,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,3942.8076172,19,39,36,47,45,3,3,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1725,F,Ag4,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,24,41,42,45,46,1,3,CL5,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1726,F,Ag2,WH,Ed2,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,25,31,30,54,46,0,0,CL3,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1727,F,Ag2,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,37,42,50,38,38,0,3,CL5,CL1,CL1,CL0,CL5,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL1,CL4,CL0,CL0
1728,F,Ag1,WH,Ed2,United Kingdom of Great Britain and Northern Ireland,43105,3024.1740723,21,42,33,54,47,3,2,CL4,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1729,M,Ag4,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,28,33,43,40,39,3,4,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1731,F,Ag2,WH,Ed5,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,42,30,41,43,36,3,8,CL6,CL2,CL2,CL3,CL6,CL3,CL5,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1732,M,Ag4,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,32,38,48,42,43,3,5,CL5,CL1,CL0,CL1,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL1,CL2,CL1,CL0,CL2,CL6,CL0,CL0
1733,M,Ag2,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,40,34,40,35,50,4,2,CL4,CL2,CL2,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0
1734,M,Ag4,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,27,38,35,43,43,1,1,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1735,F,Ag4,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,26,45,42,49,51,4,6,CL5,CL0,CL0,CL0,CL4,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1736,F,Ag2,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,16,42,30,55,54,3,4,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0,CL0,CL0,CL0
1737,M,Ag3,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,23,46,48,51,44,2,8,CL5,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1738,M,Ag4,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,24,38,45,46,42,3,4,CL5,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1739,F,Ag5,WH,Ed1,United Kingdom of Great Britain and Northern Ireland,43105,3942.8076172,34,41,41,49,46,2,4,CL5,CL0,CL0,CL1,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1740,F,Ag2,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,38,40,43,45,42,2,2,CL4,CL0,CL2,CL0,CL3,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1741,F,Ag4,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,27,42,42,42,49,1,0,CL6,CL0,CL0,CL1,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1742,F,Ag2,WH,Ed7,United States of America,58669,2852,50,44,52,32,42,1,2,CL5,CL0,CL0,CL6,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL2,CL0,CL4,CL0,CL2,CL4,CL0,CL0
1743,M,Ag3,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,22,45,53,39,38,5,8,CL5,CL2,CL1,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL2,CL2,CL0,CL1
1744,F,Ag3,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,30,43,42,41,48,3,3,CL5,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1745,F,Ag5,WH,Ed5,United Kingdom of Great Britain and Northern Ireland,43105,3942.8076172,31,33,36,46,42,2,4,CL3,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1746,F,Ag2,WH,Ed2,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,20,46,39,56,55,1,3,CL4,CL0,CL0,CL6,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1747,F,Ag3,BL,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,33,36,42,44,43,3,2,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1748,F,Ag4,WH,Ed5,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,37,45,49,52,41,4,5,CL6,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1749,M,Ag1,WH,Ed7,United States of America,58669,1678,49,35,60,60,36,6,10,CL5,CL6,CL0,CL6,CL2,CL6,CL6,CL0,CL0,CL3,CL0,CL3,CL2,CL3,CL2,CL3,CL6,CL0,CL1
1750,F,Ag2,WH,Ed3,United States of America,58669,2852,58,37,43,30,26,6,5,CL5,CL6,CL0,CL5,CL6,CL3,CL5,CL2,CL0,CL1,CL0,CL0,CL0,CL1,CL5,CL1,CL6,CL0,CL0
1751,M,Ag4,WH,Ed2,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,33,43,40,39,45,3,5,CL5,CL0,CL0,CL2,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1752,F,Ag2,WH,Ed7,United States of America,58669,2852,54,44,55,36,37,7,9,CL5,CL6,CL0,CL6,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL2,CL0,CL0
1753,M,Ag2,WH,Ed7,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,29,46,41,55,49,5,4,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1754,F,Ag2,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,34,50,46,44,39,6,6,CL6,CL1,CL1,CL2,CL6,CL2,CL6,CL2,CL0,CL1,CL0,CL0,CL0,CL0,CL2,CL0,CL2,CL0,CL0
1755,M,Ag1,WH,Ed5,United States of America,58669,1678,26,41,49,27,30,6,10,CL4,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL3,CL0,CL5,CL0,CL0
1756,F,Ag1,WH,Ed4,United States of America,58669,1678,46,49,59,40,49,5,8,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL2,CL3,CL6,CL0,CL0
1757,M,Ag1,WH,Ed4,United States of America,58669,1678,43,40,55,47,29,5,7,CL5,CL3,CL3,CL3,CL6,CL6,CL5,CL2,CL3,CL3,CL0,CL0,CL5,CL2,CL3,CL3,CL6,CL0,CL2
1758,M,Ag3,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,46,37,29,41,47,1,0,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
1759,M,Ag4,WH,Ed8,Australia,49901,5747.7993164,27,37,47,38,49,8,7,CL3,CL6,CL1,CL2,CL6,CL3,CL5,CL4,CL0,CL4,CL3,CL0,CL0,CL4,CL0,CL0,CL2,CL0,CL0
1761,F,Ag4,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,30,42,47,34,48,4,5,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1,CL0,CL0
1762,F,Ag3,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,33,36,45,41,47,6,7,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1763,M,Ag1,WH,Ed5,United States of America,58669,1678,41,32,46,28,31,2,8,CL4,CL0,CL0,CL0,CL6,CL6,CL4,CL0,CL0,CL3,CL0,CL0,CL4,CL3,CL0,CL4,CL6,CL0,CL0
1765,M,Ag3,WH,Ed2,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,45,38,47,45,35,6,9,CL5,CL4,CL1,CL4,CL6,CL5,CL6,CL3,CL4,CL2,CL4,CL0,CL3,CL1,CL6,CL2,CL1,CL0,CL1
1766,F,Ag2,WH,Ed5,United States of America,58669,2852,41,52,55,41,48,2,9,CL4,CL5,CL0,CL4,CL6,CL5,CL6,CL3,CL2,CL3,CL3,CL0,CL4,CL3,CL4,CL3,CL6,CL0,CL1
1767,F,Ag2,WH,Ed7,United States of America,58669,2852,44,31,54,58,44,2,4,CL5,CL0,CL0,CL0,CL6,CL5,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0
1768,M,Ag1,WH,Ed5,United States of America,58669,1678,39,26,47,51,56,1,4,CL3,CL3,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL0,CL4,CL6,CL0,CL0
1770,F,Ag3,WH,Ed6,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,28,43,38,47,42,2,5,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
1771,M,Ag2,WH,Ed7,United States of America,58669,2852,31,46,46,46,42,6,10,CL5,CL2,CL0,CL4,CL6,CL4,CL5,CL3,CL0,CL2,CL0,CL2,CL3,CL2,CL4,CL3,CL4,CL0,CL1
1772,M,Ag5,WH,Ed5,United States of America,58669,3644,33,30,45,34,48,5,3,CL2,CL1,CL1,CL1,CL6,CL1,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL6,CL1,CL1,CL0,CL0
1773,M,Ag1,WB,Ed4,United States of America,58669,1678,32,48,53,43,38,5,9,CL4,CL3,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL4,CL3,CL6,CL3,CL3,CL3,CL1,CL3
1774,F,Ag2,WH,Ed8,United States of America,58669,2852,45,44,43,35,36,6,10,CL6,CL6,CL2,CL6,CL5,CL6,CL4,CL5,CL3,CL4,CL3,CL3,CL0,CL3,CL4,CL3,CL6,CL0,CL2
1775,F,Ag1,WH,Ed4,Ireland,46905,1574.5527344,44,37,49,46,34,2,7,CL0,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL4,CL0,CL3,CL0,CL6,CL0,CL3,CL0,CL6
1776,M,Ag1,WH,Ed5,United States of America,58669,1678,27,43,49,46,45,2,4,CL4,CL0,CL0,CL0,CL4,CL3,CL5,CL0,CL0,CL5,CL0,CL0,CL2,CL3,CL0,CL3,CL4,CL0,CL0
1777,F,Ag1,WH,Ed7,United States of America,58669,1678,44,32,55,45,49,6,10,CL5,CL0,CL0,CL5,CL6,CL6,CL6,CL5,CL0,CL3,CL0,CL0,CL3,CL2,CL5,CL2,CL3,CL0,CL3
1778,F,Ag4,WH,Ed2,United Kingdom of Great Britain and Northern Ireland,43105,5219.1391602,46,35,34,41,35,8,10,CL1,CL4,CL4,CL6,CL5,CL2,CL5,CL2,CL2,CL3,CL1,CL1,CL6,CL1,CL3,CL1,CL6,CL0,CL1
1779,F,Ag1,WH,Ed7,United States of America,58669,1678,35,42,46,26,47,6,8,CL5,CL0,CL0,CL0,CL5,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL4,CL3,CL0,CL0
1780,M,Ag4,WH,Ed5,United States of America,58669,3508,33,40,48,45,40,6,9,CL2,CL2,CL1,CL3,CL6,CL2,CL6,CL1,CL1,CL0,CL1,CL0,CL0,CL1,CL6,CL1,CL6,CL0,CL0
1781,F,Ag1,WH,Ed7,United States of America,58669,1678,49,35,31,34,34,4,7,CL5,CL2,CL2,CL3,CL6,CL3,CL5,CL5,CL0,CL4,CL6,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL2
1782,M,Ag1,WH,Ed4,Canada,46059,1288.081665,23,36,35,32,50,2,6,CL5,CL0,CL0,CL0,CL3,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
1783,F,Ag2,WH,Ed3,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,32,43,51,46,50,6,7,CL5,CL2,CL0,CL0,CL6,CL5,CL5,CL2,CL0,CL2,CL0,CL0,CL1,CL0,CL0,CL0,CL4,CL0,CL0
1784,F,Ag2,WB,Ed5,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,48,34,40,36,35,7,10,CL5,CL3,CL5,CL3,CL6,CL0,CL5,CL6,CL0,CL3,CL0,CL3,CL0,CL0,CL0,CL2,CL0,CL0,CL0
1785,M,Ag1,BL,Ed5,United States of America,58669,1678,46,32,43,42,32,4,7,CL5,CL0,CL0,CL0,CL4,CL5,CL6,CL5,CL0,CL3,CL0,CL0,CL4,CL0,CL0,CL0,CL5,CL0,CL0
1786,F,Ag2,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,4812.6640625,34,36,43,46,44,1,1,CL5,CL0,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
1787,M,Ag1,WH,Ed5,United States of America,58669,1678,29,59,57,43,36,5,9,CL6,CL0,CL0,CL0,CL5,CL6,CL6,CL4,CL0,CL4,CL0,CL5,CL4,CL5,CL0,CL3,CL6,CL0,CL3
1788,M,Ag1,WH,Ed7,United States of America,58669,1678,41,33,47,48,37,3,9,CL4,CL0,CL0,CL0,CL5,CL3,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL0,CL0,CL0
1790,M,Ag1,WH,Ed5,United States of America,58669,1678,36,39,59,36,30,8,10,CL5,CL6,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL4,CL5,CL0,CL0
1791,M,Ag1,WH,Ed3,United States of America,58669,1678,37,42,49,35,39,8,6,CL3,CL2,CL0,CL2,CL6,CL5,CL5,CL2,CL0,CL2,CL2,CL0,CL3,CL2,CL3,CL2,CL6,CL0,CL3
1792,F,Ag3,WH,Ed9,United States of America,58669,3492,33,39,51,44,55,1,1,CL4,CL2,CL1,CL3,CL6,CL2,CL3,CL3,CL0,CL2,CL2,CL2,CL0,CL2,CL5,CL2,CL3,CL0,CL0
1793,M,Ag1,WH,Ed7,United States of America,58669,1678,42,29,57,39,57,4,9,CL6,CL3,CL0,CL0,CL4,CL6,CL4,CL0,CL2,CL0,CL0,CL2,CL3,CL3,CL4,CL4,CL4,CL0,CL0
1794,M,Ag1,WH,Ed5,United States of America,58669,1678,31,39,50,54,38,2,3,CL4,CL5,CL0,CL3,CL6,CL6,CL4,CL0,CL0,CL4,CL0,CL0,CL3,CL5,CL3,CL3,CL6,CL0,CL2
1795,F,Ag1,WH,Ed5,United States of America,58669,1678,44,27,60,44,36,8,9,CL0,CL0,CL0,CL0,CL6,CL5,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL5,CL0,CL0
1797,F,Ag3,WH,Ed2,United Kingdom of Great Britain and Northern Ireland,43105,4828.9228516,43,36,31,38,27,3,4,CL2,CL6,CL1,CL3,CL6,CL6,CL5,CL2,CL2,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
1798,M,Ag1,WH,Ed5,United States of America,58669,1678,39,39,57,45,30,7,8,CL6,CL0,CL0,CL0,CL4,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL0
1799,M,Ag1,WH,Ed7,United States of America,58669,1678,50,29,46,29,36,6,8,CL3,CL6,CL0,CL4,CL4,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL3,CL0,CL0
1800,M,Ag5,WH,Ed8,United Kingdom of Great Britain and Northern Ireland,43105,3942.8076172,30,51,32,36,52,6,7,CL5,CL0,CL0,CL0,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
1801,M,Ag4,WH,Ed5,United States of America,58669,3508,56,31,46,26,20,3,9,CL2,CL1,CL0,CL3,CL6,CL1,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL1,CL0,CL0,CL1
1802,M,Ag2,WH,Ed9,United States of America,58669,2852,41,50,60,51,53,5,10,CL6,CL0,CL0,CL4,CL6,CL6,CL5,CL3,CL0,CL3,CL0,CL0,CL2,CL3,CL3,CL0,CL6,CL0,CL0
1803,M,Ag1,OT,Ed8,United States of America,58669,1678,28,43,55,50,43,7,7,CL4,CL3,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL2,CL4,CL0,CL0
1804,M,Ag1,WH,Ed5,United States of America,58669,1678,34,51,53,45,34,6,8,CL6,CL0,CL0,CL4,CL6,CL4,CL6,CL0,CL0,CL4,CL2,CL3,CL4,CL6,CL3,CL5,CL6,CL0,CL2
